# energy(eV) alpha
9.668200000000000571e+00 1.718604924085505540e+06
9.690699999999999648e+00 1.724866730635567801e+06
9.713100000000000733e+00 1.722615298141732812e+06
9.735500000000000043e+00 1.719390547704574419e+06
9.757999999999999119e+00 1.716696122481273487e+06
9.780400000000000205e+00 1.715319117498119362e+06
9.802799999999999514e+00 1.696844017610412091e+06
9.825300000000000367e+00 1.687227826389853610e+06
9.847699999999999676e+00 1.681425246763388393e+06
9.870100000000000762e+00 1.685143797978040762e+06
9.892599999999999838e+00 1.683121969524607994e+06
9.914999999999999147e+00 1.677172573565824656e+06
9.937400000000000233e+00 1.677049265617280500e+06
9.959799999999999542e+00 1.684862615523951128e+06
9.982300000000000395e+00 1.694860933297998039e+06
1.000469999999999970e+01 1.700023260176089592e+06
1.002710000000000079e+01 1.706498966656454606e+06
1.004959999999999987e+01 1.710965168096193811e+06
1.007199999999999918e+01 1.717873013607140630e+06
1.009440000000000026e+01 1.727284907510251738e+06
1.011689999999999934e+01 1.725701087604573928e+06
1.013930000000000042e+01 1.721870830845903605e+06
1.016169999999999973e+01 1.725190976054054918e+06
1.018420000000000059e+01 1.717835246702354634e+06
1.020659999999999989e+01 1.713364701195615344e+06
1.022899999999999920e+01 1.711648454238509526e+06
1.025150000000000006e+01 1.717498255398691865e+06
1.027389999999999937e+01 1.717403386450120481e+06
1.029630000000000045e+01 1.718934009689033031e+06
1.031879999999999953e+01 1.734910680908613140e+06
1.034120000000000061e+01 1.748023935204857262e+06
1.036359999999999992e+01 1.770717832921037450e+06
1.038610000000000078e+01 1.789377694746955531e+06
1.040850000000000009e+01 1.798820994718098780e+06
1.043089999999999939e+01 1.803273231292976299e+06
1.045340000000000025e+01 1.800584971029298147e+06
1.047579999999999956e+01 1.806673521081652259e+06
1.049820000000000064e+01 1.830242284929954447e+06
1.052069999999999972e+01 1.834273222671329277e+06
1.054310000000000080e+01 1.837397756406856002e+06
1.056550000000000011e+01 1.838094691816888517e+06
1.058789999999999942e+01 1.829342239781282144e+06
1.061040000000000028e+01 1.823119441617863253e+06
1.063279999999999959e+01 1.815671089796925196e+06
1.065520000000000067e+01 1.806502962638921803e+06
1.067769999999999975e+01 1.801845022033332149e+06
1.070010000000000083e+01 1.789028649292353541e+06
1.072250000000000014e+01 1.773476349768076790e+06
1.074499999999999922e+01 1.762744645471633645e+06
1.076740000000000030e+01 1.754382593551333295e+06
1.078979999999999961e+01 1.738370679200762883e+06
1.081230000000000047e+01 1.723719584472470684e+06
1.083469999999999978e+01 1.712714034548965516e+06
1.085710000000000086e+01 1.723708977864671731e+06
1.087959999999999994e+01 1.729062535523080500e+06
1.090199999999999925e+01 1.728885746096692747e+06
1.092440000000000033e+01 1.733651228375761770e+06
1.094689999999999941e+01 1.741851141854910413e+06
1.096930000000000049e+01 1.739125773615436628e+06
1.099169999999999980e+01 1.740523288526200689e+06
1.101420000000000066e+01 1.747598990575304953e+06
1.103659999999999997e+01 1.747977726897578686e+06
1.105899999999999928e+01 1.749088465680141933e+06
1.108150000000000013e+01 1.752389951080112718e+06
1.110389999999999944e+01 1.756849942383486079e+06
1.112630000000000052e+01 1.760226535414841957e+06
1.114869999999999983e+01 1.758772001292757457e+06
1.117120000000000068e+01 1.751967632706139935e+06
1.119359999999999999e+01 1.746633978842339478e+06
1.121599999999999930e+01 1.741254244903885527e+06
1.123850000000000016e+01 1.747111908938870067e+06
1.126089999999999947e+01 1.752235134574017255e+06
1.128330000000000055e+01 1.754089603314622305e+06
1.130579999999999963e+01 1.756118210188023048e+06
1.132820000000000071e+01 1.757015300728403963e+06
1.135060000000000002e+01 1.763342310470536351e+06
1.137310000000000088e+01 1.766750559234937886e+06
1.139550000000000018e+01 1.762634989323194139e+06
1.141789999999999949e+01 1.750634126562867314e+06
1.144040000000000035e+01 1.739125298784338636e+06
1.146279999999999966e+01 1.731848061822536169e+06
1.148520000000000074e+01 1.734802701199658215e+06
1.150769999999999982e+01 1.739521642443004064e+06
1.153009999999999913e+01 1.749827037344795885e+06
1.155250000000000021e+01 1.760184729929424822e+06
1.157499999999999929e+01 1.770081090968828415e+06
1.159740000000000038e+01 1.772202866692558629e+06
1.161979999999999968e+01 1.767316848402963951e+06
1.164230000000000054e+01 1.760185020001915516e+06
1.166469999999999985e+01 1.755120988644107478e+06
1.168709999999999916e+01 1.757843224796773167e+06
1.170960000000000001e+01 1.753975157682960853e+06
1.173199999999999932e+01 1.739949758425411535e+06
1.175440000000000040e+01 1.721479850443038158e+06
1.177679999999999971e+01 1.706253541721433168e+06
1.179930000000000057e+01 1.692657582762488397e+06
1.182169999999999987e+01 1.680565152678763261e+06
1.184409999999999918e+01 1.674429169285168871e+06
1.186660000000000004e+01 1.670017173050156562e+06
1.188899999999999935e+01 1.672027721945539350e+06
1.191140000000000043e+01 1.681161169635528000e+06
1.193389999999999951e+01 1.684287872428545030e+06
1.195630000000000059e+01 1.685363638254279969e+06
1.197869999999999990e+01 1.683787357081872411e+06
1.200120000000000076e+01 1.680556965635641711e+06
1.202360000000000007e+01 1.675198713974053739e+06
1.204599999999999937e+01 1.670847445028267102e+06
1.206850000000000023e+01 1.666696737168974010e+06
1.209089999999999954e+01 1.665602167479431024e+06
1.211330000000000062e+01 1.668777530468558194e+06
1.213579999999999970e+01 1.674240419303973904e+06
1.215820000000000078e+01 1.676763681452098070e+06
1.218060000000000009e+01 1.677846951825834112e+06
1.220309999999999917e+01 1.682969445745764533e+06
1.222550000000000026e+01 1.696358033549313433e+06
1.224789999999999957e+01 1.702268916715461761e+06
1.227040000000000042e+01 1.707487807607161580e+06
1.229279999999999973e+01 1.708273738011977402e+06
1.231520000000000081e+01 1.708401168605803512e+06
1.233760000000000012e+01 1.713527797020937316e+06
1.236009999999999920e+01 1.720675556493262062e+06
1.238250000000000028e+01 1.724718489234606503e+06
1.240489999999999959e+01 1.724917097304654308e+06
1.242740000000000045e+01 1.723431311900920235e+06
1.244979999999999976e+01 1.723267612789168721e+06
1.247220000000000084e+01 1.724663041142000817e+06
1.249469999999999992e+01 1.724844598993643420e+06
1.251709999999999923e+01 1.725436890834577614e+06
1.253950000000000031e+01 1.719395245974273654e+06
1.256199999999999939e+01 1.713563196808482287e+06
1.258440000000000047e+01 1.705064789715256775e+06
1.260679999999999978e+01 1.692798024201936787e+06
1.262930000000000064e+01 1.681081074583755806e+06
1.265169999999999995e+01 1.671025061943443725e+06
1.267409999999999926e+01 1.663706259149070131e+06
1.269660000000000011e+01 1.658152312815234764e+06
1.271899999999999942e+01 1.652116322171797743e+06
1.274140000000000050e+01 1.648066247473471565e+06
1.276389999999999958e+01 1.643849717974528903e+06
1.278630000000000067e+01 1.641881077611160465e+06
1.280869999999999997e+01 1.641075405470902100e+06
