# energy(eV) alpha
7.775900000000000034e+00 1.486935553667164175e+06
7.794999999999999929e+00 1.461195005251701688e+06
7.814099999999999824e+00 1.450139696722770110e+06
7.833199999999999719e+00 1.440821017413429683e+06
7.852299999999999613e+00 1.447097727445842000e+06
7.871400000000000396e+00 1.464777154607353965e+06
7.890500000000000291e+00 1.480657440066070063e+06
7.909600000000000186e+00 1.497495014645818388e+06
7.928700000000000081e+00 1.509143246777482098e+06
7.947799999999999976e+00 1.536470290523261530e+06
7.966899999999999871e+00 1.550798554770699935e+06
7.985999999999999766e+00 1.555797667106938316e+06
8.005100000000000549e+00 1.558300110147725092e+06
8.024300000000000210e+00 1.568897199122174410e+06
8.043400000000000105e+00 1.584881778869647533e+06
8.062500000000000000e+00 1.598048345235802466e+06
8.081599999999999895e+00 1.617715934212100459e+06
8.100699999999999790e+00 1.617577383819572860e+06
8.119799999999999685e+00 1.622123742909180932e+06
8.138899999999999579e+00 1.617654507736538770e+06
8.157999999999999474e+00 1.616028669739668490e+06
8.177099999999999369e+00 1.635563588010068983e+06
8.196199999999999264e+00 1.624173652683841065e+06
8.215299999999999159e+00 1.613325956833197735e+06
8.234400000000000830e+00 1.603276417122175684e+06
8.253500000000000725e+00 1.601353000565430848e+06
8.272600000000000620e+00 1.628584970462085679e+06
8.291700000000000514e+00 1.626785930768379243e+06
8.310800000000000409e+00 1.625117634169580415e+06
8.329900000000000304e+00 1.619905477551406948e+06
8.349000000000000199e+00 1.613442625099803554e+06
8.368100000000000094e+00 1.615078573816339718e+06
8.387299999999999756e+00 1.626639229788971134e+06
8.406399999999999650e+00 1.622907430426614359e+06
8.425499999999999545e+00 1.603188580615438754e+06
8.444599999999999440e+00 1.594012615752856247e+06
8.463699999999999335e+00 1.597125820255069295e+06
8.482799999999999230e+00 1.606235399732942693e+06
8.501899999999999125e+00 1.633186446588031715e+06
8.521000000000000796e+00 1.652317357832036912e+06
8.540100000000000691e+00 1.660140863087567734e+06
8.559200000000000585e+00 1.681767624441133812e+06
8.578300000000000480e+00 1.686112032927392283e+06
8.597400000000000375e+00 1.692455404006861849e+06
8.616500000000000270e+00 1.711679107129707234e+06
8.635600000000000165e+00 1.708645052017713897e+06
8.654700000000000060e+00 1.718349884498097003e+06
8.673799999999999955e+00 1.722228534419740317e+06
8.692899999999999849e+00 1.734990307057030266e+06
8.711999999999999744e+00 1.738939014804370701e+06
8.731199999999999406e+00 1.757187201455693692e+06
8.750299999999999301e+00 1.754925910787484609e+06
8.769399999999999196e+00 1.750302805104966043e+06
8.788500000000000867e+00 1.732820497112062527e+06
8.807600000000000762e+00 1.730807620352306636e+06
8.826700000000000657e+00 1.733405809774289606e+06
8.845800000000000551e+00 1.728154179887998151e+06
8.864900000000000446e+00 1.724669151482929243e+06
8.884000000000000341e+00 1.716778488522616448e+06
8.903100000000000236e+00 1.709933685427223565e+06
8.922200000000000131e+00 1.703834869574505836e+06
8.941300000000000026e+00 1.695034174007306574e+06
8.960399999999999920e+00 1.693160005948152626e+06
8.979499999999999815e+00 1.689411254673843039e+06
8.998599999999999710e+00 1.685349521320677595e+06
9.017699999999999605e+00 1.685244918796588900e+06
9.036799999999999500e+00 1.684781866856457898e+06
9.055899999999999395e+00 1.688189608132971684e+06
9.074999999999999289e+00 1.701561534985356731e+06
9.094200000000000728e+00 1.687276269077877747e+06
9.113300000000000622e+00 1.679156519756180467e+06
9.132400000000000517e+00 1.671883830271614483e+06
9.151500000000000412e+00 1.663506234882662306e+06
9.170600000000000307e+00 1.684146192746076733e+06
9.189700000000000202e+00 1.664291637244421756e+06
9.208800000000000097e+00 1.659673334124176996e+06
9.227899999999999991e+00 1.671842241207919316e+06
9.246999999999999886e+00 1.693146485869832337e+06
9.266099999999999781e+00 1.695646747033730149e+06
9.285199999999999676e+00 1.680874627353871008e+06
9.304299999999999571e+00 1.671159743885825621e+06
9.323399999999999466e+00 1.674382685268487781e+06
9.342499999999999361e+00 1.686861978989451425e+06
9.361599999999999255e+00 1.691333559383581392e+06
9.380699999999999150e+00 1.685135413480787771e+06
9.399800000000000821e+00 1.706050361723615089e+06
9.418900000000000716e+00 1.706919102024508640e+06
9.438000000000000611e+00 1.707761289704531664e+06
9.457200000000000273e+00 1.719306264300467446e+06
9.476300000000000168e+00 1.754257051943135215e+06
9.495400000000000063e+00 1.761237721388381673e+06
9.514499999999999957e+00 1.755079984826106811e+06
9.533599999999999852e+00 1.755866696854904993e+06
9.552699999999999747e+00 1.744367828728263266e+06
9.571799999999999642e+00 1.732153063641174929e+06
9.590899999999999537e+00 1.734244141825905070e+06
9.609999999999999432e+00 1.745589185367672937e+06
9.629099999999999326e+00 1.745678275090023177e+06
9.648199999999999221e+00 1.765564478242648533e+06
9.667299999999999116e+00 1.764910967156122439e+06
9.686400000000000787e+00 1.767834078591124387e+06
9.705500000000000682e+00 1.765836775926972507e+06
9.724600000000000577e+00 1.764501970679111080e+06
9.743700000000000472e+00 1.758767602702390635e+06
9.762800000000000367e+00 1.751176037131175399e+06
9.781900000000000261e+00 1.747502161419378361e+06
9.801099999999999923e+00 1.748723053203306394e+06
9.820199999999999818e+00 1.747349268801807659e+06
9.839299999999999713e+00 1.743304081571987597e+06
9.858399999999999608e+00 1.739408866532487562e+06
9.877499999999999503e+00 1.731232455401893938e+06
9.896599999999999397e+00 1.716032404759882018e+06
9.915699999999999292e+00 1.716622722614417085e+06
9.934799999999999187e+00 1.725088387616416672e+06
9.953900000000000858e+00 1.743175833832289325e+06
9.973000000000000753e+00 1.751204516099718167e+06
9.992100000000000648e+00 1.736108223684240831e+06
